1;2;2;3;4;5;6;7;7;8;9;10;10;11;12;13;14;15;16;16;17;18;18;19;20;21;22;22;23;24;25;26;27;28;29;30;31;32;33;34;34;35;36;37;38;39;40;40
1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
F^7;Am7;D7;Dm7;G7;Gm7;C7;F6;C7;F6;F^7;Am7;D7;Gm7;C7;C7;C7;G#o7;C7;Gb7;F^7;Am7;D7;Dm7;G7;Gm7;C7;Bb7;A7;A7;D7;D7;D7;D7;G7;G7;G7;C7;F^7;Am7;D7;Dm7;G7;Gm7;C7;F6;Gm7;C7
