1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;15;16;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
C^7;Gsus;Gsus;Gsus;C^7;Gsus;E%7;A7;Dm7;G7;E7;Am7;D7;D7;Ebm7;Ab7;Dm7;G7;C^7;Gsus;Gsus;Gsus;C^7;Gsus;E%7;A7;Dm7;G7;Em7;A7;Dm7;G7;Bb7;A7;Dm7;G7;C6;G7
