1;1;2;3;3;4;4;4;5;5;6;6;7;8;9;9;10;11;11;12;12;12;13;13;14;14;15;16;16;17;18;18;19;20;21;21;22;22;23;24;25;25;26;27;27;28;28;28;29;29;30;30;31;31;32;32
1.0;3.0;1.0;1.0;3.0;1.0;2.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;2.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;2.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
Gm7;C7;F6;F6;F#o7;Gm7;C7;F6;F#o7;Gm7;Ao7;Bb6;Gm7;C7;Gm7;C7;F6;F6;F#o7;Gm7;C7;F6;F#o7;Gm7;Ao7;Bb6;Gm7;E%7;A7;Ab^7;Bbm7;Eb7;Ab^7;Ao7;C^7;Am7;Dm7;G7;Gm7;C7;Gm7;C7;F6;F6;F#o7;Gm7;C7;F6;F#o7;Gm7;Ao7;Bb6;Gm7;C7;F6;D7
