1;2;3;4;5;6;7;7;8;8;9;10;11;12;13;14;15;16;17;17;18;18;19;19;20;21;21;22;22;23;23;23;23;24;24;24;24;25;26;27;28;29;30;31;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;2.0;3.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0
C^7;B7;Bb^7;A7;Ab^7;G7;C^7;A7;Dm7;G7;C^7;B7;Bb^7;A7;Ab^7;G7;C6;C6;Dm7;G7;C^7;Ebo7;Dm7;G7;C^7;Cm7;F7;Bb^7;Eb7;D^;Db7;C7;B7;Bb7;A^;Ab7;G7;C^7;B7;Bb^7;A7;Ab^7;G7;C6;Am7;Dm7;G7
