1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;13;13;14;14;15;15;16;16;17;18;19;20;21;22;23;24;25;25;26;26;27;27;28;28;29;29;30;30;31;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
C^7;Bb^7;Ab^7;Gb^7;F^7;B7;E^7;A^7;Eb^7;Ab^7;Db^7;Gb^7;B^7;E^7;A^7;D^7;C^7;Bb^7;Ab^7;Gb^7;F^7;B7;E^7;A^7;Eb^7;Ab^7;Db^7;Gb^7;B^7;E^7;A^7;D^7;Absus;Absus;Absus;Absus;Gsus;Gsus;Gsus;Gsus;C^7;Bb^7;Ab^7;Gb^7;F^7;B7;E^7;A^7;Eb^7;Ab^7;Db^7;Gb^7;B^7;E^7;A^7;D^7
