1;2;3;4;5;6;7;8;9;10;11;12;13;13;14;15;16;17;17;18;18;19;19;20;20;21;21;22;22;23;24;25;25;26;26;27;27;28;28;29;29;30;30;31;32;33;34;35;36;37;37;38;39;40
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0
C6;C6;C6;C6;C6;C6;C6;C6;Co7;Co7;Co7;Co7;Co7;Bo7;Bbo7;Ab7;G7;C^;C^;F^;G^;C^;C^;F^;G^;C^;C7;F^;F#o7;C^;C^;C^;C^;F^;G^;C^;C^;F^;G^;C^;C7;F^;F#o7;C^;C^;Co7;Co7;Co7;Co7;Co7;Bo7;Bbo7;Ab7;G7
