1;2;2;3;3;4;4;5;6;7;8;9;10;10;11;11;12;12;13;14;15;16;17;18;19;20;20;21;22;23;24;25;25;26;26;27;28;29;29;30;30;31;32
1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0
Am7;Gm7;C7;F#m7;B7;Em7;A7;Dm7;Dm7;G7;Fm^7;Em7;Ebm7;Ab7;Dm7;Dm7;B%7;E7;Am7;D7;Dm7;G7;C^7;F#7;F7;Em7;A7;Dm7;Dm7;B%7;E7;Am7;Ab7;Gm7;C7;F^7;Bb7;Em7;Ebm7;Dm7;G7;Ab^7;Ab^7
