1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;13;13;14;14;15;15;16;16;17;17;18;18;19;20;21;21;22;22;23;24;24;25;25;26;26;27;27;28;28;29;29;30;30;31;31;32;32;33;34;34
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0
A%7;D7;G7;C7;G7;C7;G7;C7;F7;Bb6;F7;Bb6;C7;F^;C7;F^;A%7;D7;G7;C7;G7;C7;G7;C7;F7;Bb6;F7;Bb6;C7;F^;C7;F^;Cm7;F7;Cm7;F7;Bb^7;Bb^7;Bbm7;Eb7;Bbm7;Eb7;Ab^7;Gm7;C7;A%7;D7;G7;C7;G7;C7;G7;C7;F7;Bb6;F7;Bb6;C7;F^;Gm7;C7;F^7;Gm7;C7
