1;2;3;4;5;6;7;8;9;10;10;11;12;13;13;14;14;15;16;17;18;19;20;21;22;23;24;25;25;26;26;27;27;28;29;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0
Am;D7;G6;G6;Gm;C7;F^7;F^7;Fm7;Bbsus;Bb7;Eb^7;Cm7;A%7;D7;D7;D7;G^7;E7;Am;D7;G6;G6;Gm;C7;F^7;F^7;Fm7;Fm7;D%7;G7;C^7;Am7;D7;D7;G7;C6;B%7;E7
