1;1;2;2;3;3;4;4;5;6;6;7;8;8;8;9;9;10;10;11;11;12;13;13;14;15;15;16;17;18;19;20;21;22;23;23;24;24;25;25;26;26;27;28;28;29;30
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;5.0;7.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0
Bbm7;Eb7;Bbm7;Eb7;Bbm7;Eb7;Bbm7;Eb7;Ab^7;Bbm7;Eb7;Ab^7;Ab^7;Bbm7;Eb7;Bbm7;Eb7;Bbm7;Eb7;Bbm7;Eb7;Ab^7;Bbm7;Eb7;Ab^7;Ab^7;C^7;Db7;C^7;C^7;C^7;Bbm7;Eb7;Eb7;Bbm7;Eb7;Bbm7;Eb7;Bbm7;Eb7;Bbm7;Eb7;Ab^7;Bbm7;Eb7;Ab^7;Ab^7
