1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;63;64
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0
Bbm7;Bbm7;Gb^7;Gb^7;Bbm7;Bbm7;Gb^7;Gb^7;Bbm7;Bbm7;Gb^7;Gb^7;F7;F7;Ab^;Bbm7;Bbm7;Bbm7;Bbm7;Gb^7;Gb^7;Bbm7;Bbm7;Gb^7;Gb^7;Bbm7;Bbm7;Gb^7;Gb^7;F7;F7;Ab^;Bbm7;Bbm7;Ebm7;Ebm7;F7;F7;Gb^7;Gb^7;G%7;G%7;Csus;C7;Dbsus;Db7;Ebsus;Eb7;Fsus;F7;Bbm7;Bbm7;Gb^7;Gb^7;Bbm7;Bbm7;Gb^7;Gb^7;Bbm7;Bbm7;Gb^7;Gb^7;F7;F7;Ab^;Bbm7;Bbm7
