1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;13;13;14;14;15;16;17;17;18;19;19;20;21;21;22;23;23;24;24;24;24;25;25;26;26;27;27;28;28;29;29;30;30;31;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
G^7;G#o7;Am7;D7;G^7;G7;C^7;F7;G^7;Em7;Eb7;D7;G^7;Em7;Am7;D7;G^7;G#o7;Am7;D7;G^7;G7;C^7;F7;G^7;Em7;Eb7;D7;G^7;C7;B%7;E7;Am7;A%7;D7;G^7;B%7;E7;Am7;A%7;D7;Bm7;E7;Am7;D7;G^7;G#o7;Am7;D7;G^7;G7;C^7;F7;G^7;Em7;Eb7;D7;G^7;Em7;Am7;D7
