1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;32;33;34;35;36;37;38;39
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
Em7;Em7;Gm7;Gm7;Bb^7;Bb^7;B%7;E7;Am7;Am7;F#%7;F#%7;Fm7;Fm7;Cm7;Cm7;B7;B7;Em7;Em7;Gm7;Gm7;Bb^7;Bb^7;B%7;E7;Am7;Am7;F#%7;F#%7;Fm7;Fm7;Cm7;Cm7;Ab^7;Ab^7;Cm7;Cm7;Ab^7;Ab^7
