1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;15;16;17;18;19;20;21;22;23;23;24;25;26;27;28;29;30;31;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0
C%7;F7;C%7;F7;Bb^7;Eb^7;Cm7;F7;C%7;F7;C%7;F7;Bb^7;Eb^7;C7;F7;Bb^7;F^7;F#o7;Gm7;C7;F^7;F#o7;Gm7;C7;F7;C%7;F7;C%7;F7;Bb^7;Eb^7;C7;F7;Bb^7
