1;2;2;3;3;4;5;5;6;7;8;9;10;11;12;13;14;14;15;15;16;17;17;18;19;20;21;22;23;24;25;26;26;27;28;28;29;30;30;31;31;32;33;33;34;35;36;37;38;39;40;41;41;42;43
1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0
Dm;E%7;A7;Gm7;C7;F^7;E%7;A7;Dm;E%7;A7;Dm7;Dm6;Dm7;Dm6;Dm;E%7;A7;Gm7;C7;F^7;E%7;A7;Dm;E%7;A7;Dm7;Dm6;Dm7;Dm6;F^7;Gm7;C7;F^7;E%7;A7;Dm;E%7;A7;Gm7;C7;F^7;E%7;A7;Dm;Csus;Csus;Csus;Csus;Csus;Csus;Csus;A7;Dm;Dm
