1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;16;17;18;19;20;21;22;23;24;25;26;27;28;29;29;30;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0
Db7;Db7;Db7;Db7;Bb7;Bb7;Bb7;Bb7;Ab6;Ab6;C7;Fm7;Bb7;Bb7;Bbm7;Eb7;D7;Db7;Db7;Db7;Db7;Bb7;Bb7;Bb7;Bb7;Ab6;F7;Bbm7;Dbm6;Ab6;Bo7;Bbm7;Eb7;Ab6;Ab6
