1;1;2;3;4;5;5;6;7;8;9;9;10;11;12;13;13;14;15;16;17;17;18;18;19;20;21;22;23;23;24;24;25;25;26;27;27;28;29;29;30;31;32;33;33
1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;5.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0
Eb^7;Eo7;Fm7;Bb7;Eb^7;Eb^7;Gbo7;Fm7;Bb7;Eb^7;Eb^7;Eo7;Fm7;Bb7;Eb^7;Eb^7;Gbo7;Fm7;Bb7;Eb^7;Eb7;Ab^7;Fm7;Bb7;Eb^7;Cm7;Fm7;Bb7;G7;Cm7;F7;Bb7;Eb^7;Eo7;Fm7;Bb7;Bb7;Eb^7;Eb^7;Gbo7;Fm7;Bb7;Eb6;Fm7;Bb7
