1;1;2;2;3;3;4;4;5;5;6;6;7;7;7;7;8;8;8;9;9;10;10;11;11;12;12;13;13;14;14;14;14;15;15;16;17;18;19;20;21;22;22;23;23;24;24;25;25;26;26;27;27;28;28;29;29;29;29;30
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;5.0;7.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0
F^7;Ao7;Gm7;C7;F^7;Ao7;Gm7;C7;Cm7;F7;Bb^7;Bo7;F^;G7;C7;F^;F^7;F^7;Ao7;Gm7;C7;F^7;Ao7;Gm7;C7;Cm7;F7;Bb^7;Bo7;F^;G7;C7;F^;F^7;Cm7;F7;Bb^7;Bb^7;Bbm7;Eb7;Ab^7;Gm7;C7;F^7;Ao7;Gm7;C7;F^7;Ao7;Gm7;C7;Cm7;F7;Bb^7;Bo7;F^;G7;C7;F^;F^7
