1;2;3;3;4;5;5;6;6;7;7;8;9;10;11;11;12;13;13;14;14;15;15;16;17;18;19;20;21;22;23;24;25;26;27;27;28;29;29;30;30;31;31;32
1.0;1.0;1.0;2.5;1.0;1.0;2.5;1.0;2.5;1.0;2.5;1.0;1.0;1.0;1.0;2.5;1.0;1.0;2.5;1.0;2.5;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;2.5;1.0;2.5;1.0;2.5;1.0
C^;F^;C^;E7;Am7;F#m7;Fm;E%7;A7;D7;G7;C^;C^;F^;C^;E7;Am7;F#m7;Fm;E%7;A7;D7;G7;C^;F7;C7;F7;C7;F7;C7;D7;G7;C^;F^;C^;E7;Am7;F#m7;Fm;E%7;A7;D7;G7;C^
