1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;10;10;11;11;12;12;13;13;14;14;15;15;16;17;18;18;19;20;20;21;22;22;23;23;24;24;25;26;26;27;27;28;28;29;29;30;30;31;32;32;33;33;34;34
1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0
F6;F7;F7;Bb6;C7;Am7;Abm7;Gm7;C7;F6;D7;Gm7;C7;F6;C7;F6;F7;F7;Bb6;C7;Am7;Abm7;Gm7;C7;F6;D7;Gm7;C7;F6;Gm7;Csus;C7;F^7;Cm7;F7;Bb6;Eb7;Eb7;F6;D7;Gm7;C7;F6;F7;F7;Bb6;C7;Am7;Abm7;Gm7;C7;F6;D7;Gm7;Csus;C7;F6;D7;Gm7;C7
