1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;9;10;11;12;13;14;15;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;39
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0
Ebm;Ebm;B7;Bb7;Ebm;Ebm;B7;Bb7;Ebm;Ebm;B7;Bb7;Bb7;Bb7;B7;Eb7;Eb7;Ab7;Ab7;Eb7;F7;F7;Bb7;B7;Eb7;Eb7;Ab7;Ab7;Eb7;Bb7;Ab7;Eb7;Ebm7;Ab7;Db^7;Db^7;Dbm;Gb7;B^7;B^7;F#m;B7;E^7;E^7;Em;A7;Dm;G7
