1;2;2;2;2;3;4;4;4;5;6;6;6;7;7;8;9;10;10;10;10;11;12;12;12;13;13;14;14;15;15;16;16;17;17;18;18
1.0;1.0;2.0;3.0;4.0;1.0;1.0;2.0;3.0;1.0;1.0;2.0;3.0;1.0;3.0;1.0;1.0;1.0;2.0;3.0;4.0;1.0;1.0;2.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
D7;D7;Db7;C7;F#o7;G7;G7;Ab7;G7;C7;C7;Db7;C7;F6;C7;F6;D7;D7;Db7;C7;F#o7;G7;G7;Ab7;G7;Bb6;Bo7;F6;D7;G7;C7;F6;D7;G7;C7;F6;A7
