1;2;2;3;4;4;5;6;6;7;8;9;10;10;11;12;12;13;14;14;15;16;17;18;18;19;20;20;21;22;23;24;24;25;26;26;27;28;28;29;30;31;32;32;33;34;34;35;36;36;37;38
1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0
Dm7;Fm7;Bb7;Eb^7;Am7;D7;Gm7;A%7;D7;Db^7;Db^7;Dm7;Fm7;Bb7;Eb^7;Am7;D7;Gm7;A%7;D7;Db^7;Db^7;Gm7;Gm7;D7;Gm7;Gm7;D7;Gm7;A7;Dm7;Fm7;Bb7;Eb^7;Am7;D7;Gm7;A%7;D7;Db^7;Db^7;Dm7;Fm7;Bb7;Eb^7;Am7;D7;Gm7;A%7;D7;Db^7;Db^7
