1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;31;32;32;33;34;34;35;36;36;37;38;39;40;41;41;42;43;43;44;44;45;45;46;47;48;49;49;50;51;52;53;54
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0
D^7;Asus;D^7;Asus;F#m7;Bm7;Em7;C7;Em7;Asus;E%7;E%7;A7;A7;D^7;E%7;D^7;Asus;D^7;Asus;F#m7;Bm7;Em7;C7;Em7;Asus;E%7;E%7;A7;A7;D^7;Em7;Fo7;D^;Am7;Dsus;D7;Ab7;Dsus;D7;F#%7;F7;Em7;F#o7;G#m7;C#7;F#7;F#m7;B7;Bm7;E7;E%7;Bb7;A7;D^7;C7;F#%7;C7;B7;Em7;Asus;D^7;Asus
