1;2;3;4;5;6;7;8;9;9;10;10;11;11;12;13;14;15;15;16;17;17;18;18;19;19;20;21;22;23;23;24;25;26;27;28;28;29;30;30;31;32;32;33;33;34;34;35;35;36;37;38;39;39;40
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0
F7;Eb7;F7;Eb7;F7;Eb7;F7;F7;F^7;Bb7;E%7;A7;Dm7;Ab7;G7;Gm7;C7;Eb6;E6;F6;F^7;Bb7;E%7;A7;Dm7;Ab7;G7;Gm7;C7;Eb6;E6;F6;C^7;Dm7;Em7;Fm7;Bb7;Eb^7;Abm7;Db7;Gb^7;Gm7;C7;F^7;Bb7;E%7;A7;Dm7;Ab7;G7;Gm7;C7;Eb6;E6;F6
