1;2;3;4;5;6;7;8;9;10;11;12;13;13;14;14;15;16;17;18;19;20;21;22;23;24;24;25;26;27;28;29;30;31;32;33;34;35;36;36;37;37;38;39;40;41;42;43;44;44;45;45;46;47
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0
F6;Eb6;F6;Eb6;F6;Eb6;Fsus;F7;Bb^7;Bb^7;Bbm7;Eb7;Abm7;Db7;Gb^7;C7;F6;Eb6;F6;Eb6;D^7;D^7;Dm7;G7;Gm7;C7;F6;Eb6;F6;Eb6;F6;Eb6;Fsus;F7;Bb^7;Bb^7;Bbm7;Eb7;Abm7;Db7;Gb^7;C7;F6;Eb6;F6;Eb6;F6;Eb6;Am7;D7;Gm7;C7;F6;Eb6
