1;2;3;4;4;5;6;6;7;8;9;10;11;12;12;13;14;14;15;16;16;17;18;19;19;20;21;22;23;24;24;25;26;27;28;28;29;30;30;31;32
1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0
Ab^7;Db7;Eb6;Gm7;C7;F7;Fm7;Bb7;G7;G7;Ab^7;Db7;Eb6;Gm7;C7;F7;Fm7;Bb7;Eb6;Bbm7;Eb7;Ab^7;Ab^7;Eb6;Fm7;Eb6;F7;F7;Bb7;Fm7;Bb7;Ab^7;Db7;Eb6;Gm7;C7;F7;Fm7;Bb7;Eb6;Eb6
