1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;17;18;18;19;20;21;22;23;24;25;26;27;27;28;28;29;30;31;32;33;34;35;36;37;38;39;40
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
B7;B7;Em7;Em7;Cm7;Cm7;Gm7;Gm7;B7;B7;Em7;Em7;Cm7;Cm7;Gm7;Gm7;Gm7;C7;Gm7;C7;F^7;F^7;Fm7;Bb7;Eb^7;Eb^7;E%7;Ebm6;Dm7;G7;Gm7;C7;F^7;Dm7;Gm7;C7;B7;B7;Em7;Em7;Cm7;Cm7;Gm7;Gm7
