1;1;2;2;3;3;4;5;5;6;6;7;7;8;9;9;10;10;11;11;12;13;14;15;16;17;17;18;18;19;19;20;20;21;21;22;22;23;23;24
1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0
Em7;F7;Bb^7;Db7;Gb^7;A7;D^7;Dm7;Eb7;Ab^7;B7;E^7;G7;C^7;Cm7;Db7;Gb^7;A7;D^7;F7;Bb^7;Em7;F7;Bb^7;A7;Em7;F7;Bb^7;Db7;Gb^7;F7;Bb^7;A7;D^7;Bb^7;Gb^7;D^7;Bb^7;Gb^7;D^7
