1;2;2;3;4;5;6;6;7;7;8;8;9;10;10;11;12;13;14;14;15;15;16;17;17;18;19;19;20;21;21;22;22;23;23;24;24;25;26;26;27;28;29;30;30;31;31;32
1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0
Bb7;Bbm7;Eb7;Ab^7;F7;Bbm7;Cm7;F7;Bbm7;Eb7;Ab^7;F7;Bb7;Bbm7;Eb7;Ab^7;F7;Bbm7;Cm7;F7;Bbm7;Eb7;Ab6;C#m7;F#7;B^7;Em7;A7;D^7;Dm7;G7;C^7;C#o7;Dm7;G7;Cm7;F7;Bb7;Bbm7;Eb7;Ab^7;F7;Bbm7;Cm7;F7;Bbm7;Eb7;Ab6
