1;2;3;4;5;6;7;8;9;10;10;11;12;13;14;15;16;17;18;19;20;21;22;22;23;23;24;25;25;26;26;27;27;28;29;30;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;46;47;47;48
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0
Bb6;Bb6;Bb7;Bb7;Eb^;Eb^;Eb^;Bb^;F7;Eb^;F7;Bb^;Bb^;Bb6;Bb6;Bb7;Bb7;Eb^;Eb^;Eb^;Bb^;F7;Eb^;F7;Bb^;Eb7;Bb^;Bb^;F7;Bb^;F7;Bb^;F7;Bb7;Eb^;Eb^;Eo7;Bb^;G#o7;F7;F7;Bb^;Bb^;Bb6;Bb6;Bb7;Bb7;Eb^;Eb^;Eb^;Bb^;F7;Eb^;F7;Bb^;Eb7;Bb^
