1;2;2;3;4;4;5;5;6;6;7;7;8;8;9;10;10;11;12;12;13;13;14;14;15;15;16;16;17;18;18;19;19;20;20;21;22;22;23;23;24;24;25;26;27;28;28;29;30;31;31;32;32
1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0
Ebm6;B7;Bb7;Ebm6;B7;Bb7;Ebm6;Db7;B7;Bb7;Ebm6;A7;Bb%7;Eb7;Abm6;Bb7;E7;Ebm6;B7;Bb7;Ebm;Db7;B7;Bb7;C%7;B7;Fm7;Bb7;F7;Fm7;Bb7;Eb^7;Ab^7;Gm7;C7;F7;Fm7;Bb7;Eb^7;Bb7;Bbm7;Eb7;Ab6;Db7;Eb^7;Db7;C7;F7;B7;Fm7;Bb7;Eb6;Eb6
