1;2;2;3;4;5;5;6;6;7;7;8;8;9;10;10;11;11;12;13;14;15;16;17;18;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;32
1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Bb6;Dm7;Dbo7;Cm7;F7;Cm;Cm^7;Cm7;F7;Bb^7;G7;Cm7;F7;Bb^7;Bb^7;A7;Dm7;A7;Dm7;Gm7;C7;Cm7;F7;Bb6;Dm7;Dbo7;Cm7;F7;F7;F7;Am7;D7;G7;G7;C7;C7;Cm7;F7;Bb6;Cm7;F7
