1;2;3;4;5;5;6;6;7;8;8;9;10;11;12;13;13;14;14;15;16;16;17;18;18;19;20;20;21;21;22;22;23;23;24;25;26;27;28;29;29;30;30;31;32
1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0
Bb^7;Bb^7;Am7;Am7;C6;Fsus;Bb^7;Eb^7;D^7;Cm7;F7;Bb^7;Bb^7;Am7;Am7;C6;Fsus;Bb^7;Eb^7;D^7;Fm7;Bb7;Eb^7;Fm7;Bb7;Eb^7;Eb^7;Am7;Gm7;Fm7;Bbm7;Abm7;C#m7;Bm7;Bm7;Bb^7;Bb^7;Am7;Am7;C6;Fsus;Bb^7;Eb^7;D^7;D^7
