1;2;2;3;3;4;4;5;6;6;7;8;8;9;10;10;11;12;13;14;15;16;16;17;18;18;19;19;20;20;21;22;22;23;24;24;25;26;26;27;28;29;30;30;31;32
1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0
Eb^7;Eb^7;Bb7;Eb^7;Bb7;Eb^7;Bb7;Eb^7;Eb^7;Bb7;Eb7;Eb7;Eb7;Ab^7;Ab^7;Ao7;Eb^7;Eb^7;Cm7;F7;B7;B7;Bb7;Eb^7;Eb^7;Bb7;Eb^7;Bb7;Eb^7;Bb7;Eb^7;Eb^7;Bb7;Eb7;Eb7;Eb7;Ab^7;Ab^7;C7;F7;F7;B7;B7;Bb7;Eb6;Bb7
