1;2;2;3;4;5;6;7;7;8;8;9;10;10;11;12;13;14;15;16;16;17;18;19;20;21;22;23;23;24;24;25;26;26;27;28;29;30;31;32;33;34;35;36;36
1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
F^7;B%7;E7;A%7;D7;G7;C7;F6;D7;Gm7;C7;F^7;B%7;E7;A%7;D7;G7;C7;F6;B%7;E7;Am7;F#%7;B7;E7;Bm7;E7;Am7;D7;Gm7;C7;F^7;B%7;E7;A%7;D7;G7;C7;Am7;D7;G7;C7;F6;Gm7;C7
