1;2;3;4;4;5;6;7;7;8;8;9;10;11;12;12;13;14;15;16;16;17;18;19;20;21;22;23;23;24;25;26;27;28;28;29;30;31;32;33;34;35;36;36
1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
C6;Co7;C6;Bm7;E7;F6;G7;Em7;A7;Dm7;G7;C6;Co7;C6;Bm7;E7;F6;G7;C6;B%7;E7;Am7;Dm7;B%7;E7;Am7;Dm7;Bb^7;D7;G7;C6;Co7;C6;Bm7;E7;F6;G7;E%7;A7;Dm7;G7;C6;Dm7;G7
