1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;13;13;14;14;15;16;16;17;17;18;18;19;20;20;21;21;22;22;23;24;25;25;26;26;27;27;28;28;29;29;30;30;31;32;33;34;35;36;36
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Eb^7;Eo7;Fm7;Bb7;Eb^7;Ab^7;G%7;C7;Fm7;C7;Fm7;Bb7;G7;C7;Fm7;Bb7;Eb^7;Eo7;Fm7;Bb7;Eb^7;Ab^7;G%7;C7;Fm7;C7;Fm7;Bb7;Eb^7;Bbm7;Eb7;Ab^7;Fm7;A%7;D7;Gm7;C7;A7;Dm7;Gm7;Cm7;F7;Bbsus;Bb7;Eb^7;Eo7;Fm7;Bb7;Eb^7;Ab^7;G%7;C7;Fm7;C7;Fm7;Bb7;Db7;C7;Fm7;Bb7;Eb6;Fm7;Bb7
