1;2;3;4;4;5;6;7;8;9;9;10;11;12;13;13;14;15;15;16;16;17;18;19;20;20;21;22;23;24;25;25;26;26;27;27;28;28;29;30;31;32
1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0
Gm7;C7;F6;F6;Abm7;Gm7;C7;Cm7;F7;Bbm7;Eb7;Ab^7;Fm7;Eb6;Dm7;G7;C^7;Dm7;G7;C^7;Abm7;Gm7;C7;F6;F6;Abm7;Gm7;C7;Am7;D7;Bm7;E7;Am7;D7;Gm7;C7;Eb7;D7;Gm7;C7;F6;F6
