1;2;3;4;5;5;6;6;7;8;9;10;10;11;12;13;13;14;14;15;16;17;18;19;20;21;21;22;22;23;24;25;26;26;27;28;28;29;29;30;30;31;32;32
1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0
Eb6;Eb6;Fm7;Bb7;Eb^7;Fm7;Gm7;Ab^7;Bbm7;Eb7;Ab^7;Fm7;D7;Gm7;Cm7;Ab^7;D%7;Gm7;C7;Fm7;Bb7;Eb6;Eb6;Fm7;Bb7;Eb^7;Fm7;Gm7;Ab^7;Bbm7;Eb7;Ab^7;D%7;G7;Cm7;F7;F#o7;Eb^;F#o7;Fm7;Bb7;Eb6;Fm7;Bb7
