1;2;3;4;5;6;7;8;9;10;11;12;12;13;14;15;16;17;18;19;20;20;21;22;23;24;24;25;26;27;27;28;28;29;30;31;31;32;32;33;34;35;36;36;37;38;39;40
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0
Eb^7;Db^7;Eb^7;Db^7;C^7;Am;Dm;G7;Eb^7;Db^7;Eb^7;Bbm7;Eb7;Ab^7;Abm^7;Eb6;Bbm7;Eb^7;Db^7;Eb^7;Bbm7;Eb7;Ab^7;Abm^7;Eb6;A%7;D7;Gm;Ebm6;Gm;Ebm6;Gm7;C7;Fm;C#m6;Fm;C#m6;Fm7;Bb7;Eb^7;Db^7;Eb^7;Bbm7;Eb7;Ab^7;Abm^7;Eb6;Db7
