1;2;3;4;5;6;7;7;8;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;23;24;24;25;26;27;28;29;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
Eb6;Eb7;Abm6;Abm6;Eb^;Bb7;Eb^;Ao7;Fm7;Bb7;Eb6;Eb7;Abm6;Abm6;Eb^;Bb7;Eb^;Eb^;A%7;D7;Gm7;Gm7;A%7;D7;Gm7;Gb7;Fm7;Bb7;Eb6;Eb7;Abm6;Abm6;Eb^;Bb7;Eb^;Eb^
