1;2;3;4;5;6;6;7;7;8;8;9;10;11;12;13;14;14;15;16;17;18;19;20;21;22;23;23;24;24;25;26;27;28;28;29;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0
F^7;F^7;F^7;F^7;F^7;F^;Abo7;Gm6;Eb^;Gm6;Eb^;Gm7;Gm7;Gm7;Gm7;Gm7;Gm7;C7;F^7;F^7;A%7;A%7;D7;D7;Gm7;Bbm6;F^;Dm7;Gm7;C7;F^7;F^7;F^7;F^;Abo7;Gm7;C7;F6;F6
