1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;25;26;26;27;28;28;29;30;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0
Eb7;Ebm7;Db^7;Db^7;Ebm7;Ebm7;Db^7;Bb7;Eb7;Ebm7;Db^7;Db^7;Ebm7;Ebm7;Db^7;Db^7;Fm;Fm;Eb^7;Eb^7;Fm;Fm;Bsus;F^7;Ebsus;Eb7;Absus;Ab7;F%7;Bbsus;Bb7;Ebm7;Absus;Ab7;Db^7;Absus
