1;2;3;4;4;5;6;7;7;8;9;10;11;12;12;13;14;15;16;17;18;19;20;20;21;22;22;23;24;25;26;27;27;28;29;30;31;31;32;32;33;34;35;36;36;37;38;39;40
1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0
Fm7;Gb^7;Ebm7;Fm7;Dm7;Bb7;Eb^7;E%7;A7;A7;Dm7;Eb7;Dm7;Cm7;F7;Bb^7;A7;Dm7;Eb7;Dm7;Eb7;Dm7;Cm7;F7;Bb^7;Gm7;C7;A7;Ab7;Gm7;C7;Fm7;Bb7;Eb^7;Gm7;C7;Fm7;Bb7;Eb^7;A7;Dm7;Eb7;Dm7;Cm7;F7;Bb^7;A7;Dm7;Eb7
