1;1;2;2;3;3;4;4;5;5;6;6;7;8;9;10;11;12;12;13;13;14;14;15;16;16;17;17;18;18;19;19;20;20;21;21;22;22;23;24;25;26;26;27;28;29;30;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
C^7;Am7;Dm7;G7;C^7;Am7;Dm7;G7;C^7;Am7;Dm7;G7;E%7;A7;D%7;G7;C^7;F#%7;B7;E^7;C#m7;F#m7;B7;E^7;Dm7;G7;C^7;Am7;Dm7;G7;C^7;Am7;Dm7;G7;C^7;Am7;Dm7;G7;E%7;A7;D%7;G7;E7;Am7;D7;Dm7;G7;C6;Dm7;G7
