1;1;2;2;3;3;4;4;5;6;6;7;7;8;9;9;10;10;11;11;12;12;13;14;14;15;15;16;17;17;18;18;19;19;20;21;21;22;22;22;23;23;24;24;25;25;26;26;27;27;28;28;29;30;30;31;31;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;2.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0
G%7;C7;Am7;D7;G%7;C7;F^7;B7;Bbm7;Am7;Abo7;Gm7;Csus;F6;G%7;C7;Am7;D7;G%7;C7;F^7;B7;Bbm7;Am7;Abo7;Gm7;Csus;F6;Ebm7;Ab7;Db^7;Bb7;Ebm7;Ab7;Db^7;Fm6;D%7;G%7;C7;Fm7;Bbm7;Bbm7;Gm7;C7;G%7;C7;Am7;D7;G%7;C7;F^7;B7;Bbm7;Am7;Abo7;Gm7;Csus;F6
