1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;15;16;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
F^7;F^7;Bm7;C#7;F#m7;F#m7;Bbm7;A^7;Ab^7;Ab^7;B^7;B^7;D^7;G^7;F^7;A^7;Db^7;Gb^7;F^7;F^7;Bm7;C#7;F#m7;F#m7;Bbm7;A^7;Ab^7;Ab^7;B^7;B^7;D^7;G^7;F#m7;Ebm7;A^7;A^7;Absus;Absus
