1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
A^7;Abm6;G^7;F#7;Em7;G^7;G#sus;Gm7;F#m7;Fm7;Bb7;Em7;A7;D^7;Dm7;A^7;Abm6;G^7;F#7;Bm;Eb^7;A^7;G#7;G7;F#7;F7;E7;A^7;Em7;A^7;F^7;E^7;D#7;G#m;C#m7;G#m;G7;C^7;B7;Em7;A7;D^7;Dm7;A^7;Abm6;G^7;F#7;Bm;Eb^7;A^7;G#7;G7;F#7;F7;E7;A^7;Em7;A^7;Em7
