1;1;2;2;3;3;4;4;5;5;6;6;7;8;8;9;10;10;11;11;12;12;13;14;15;16;17;17;18;18;19;19;20;20;21;21;22;22;23;24;24;25;26;27;27;28;28;29;29;30;30;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0
C^7;Am7;Dm7;G7;C^7;Am7;Dm7;G7;C^7;Dm7;Em7;A7;Dm7;B%7;E7;Am7;Ab7;G7;F#%7;B7;Em7;A7;Am7;D7;Dm7;G7;C^7;Am7;Dm7;G7;C^7;Am7;Dm7;G7;C^7;Dm7;Em7;A7;Dm7;B%7;E7;Am7;Ab7;G%7;C7;F^7;Bb7;Em7;A7;Dm7;G7;C6;Dm7;G7
