1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;13;13;14;14;15;15;16;16;17;17;18;18;19;19;20;20;21;21;22;23;24;24;25;25;26;26;27;27;28;28;29;29;30;30;31;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
G^7;Am7;Bm7;Am7;Bm7;Am7;Bm7;Am7;G^7;G7;C^7;F7;Em7;A7;D7;G6;G^7;Am7;Bm7;Am7;Bm7;Am7;Bm7;Am7;G^7;G7;C^7;F7;Em7;A7;D7;G6;C^7;Am7;Dm7;G7;C6;Am7;Dm7;G7;C6;Am7;D7;G6;Dsus;D7;G^7;Am7;Bm7;Am7;Bm7;Am7;Bm7;Am7;G^7;G7;C^7;F7;Em7;A7;D7;G6
