1;2;2;3;3;3;3;4;5;6;7;8;9;10;10;11;11;11;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;26;27;27;27;27;28;29;30;31;32
1.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;1.0;1.0;1.0;1.0
Eb^7;Fm7;Bb7;Eb^;D7;Db7;G7;C7;F7;Bb7;Eb6;Eb6;Eb^7;Fm7;Bb7;Eb^;D7;Db7;G7;C7;F7;Bb7;Eb6;Eb6;Bbm7;Eb7;Ab^7;Ab^7;F7;F7;Bbsus;Bbsus;Eb^7;Fm7;Bb7;Eb^;D7;Db7;G7;C7;F7;Bb7;Eb6;Eb6
