1;2;3;4;4;5;6;7;8;8;9;10;11;12;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;28;29;30;31;32;32
1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0
Cm7;F7;Bb6;Dm7;G7;Cm7;F7;Bb6;Dm7;G7;Cm7;F7;Bb6;Dm7;G7;Cm7;F7;Bb6;Bb6;D7;D7;G7;G7;C7;C7;F7;F7;Cm7;F7;Bb6;Dm7;G7;Cm7;F7;Bb6;Dm7;G7
