1;2;3;4;5;6;7;8;9;10;11;12;13;13;14;15;16;17;18;19;19;20;21;21;22;23;24;25;26;27;27;28;29;30;31;32;32;33;34;35;36;36;37;38;39;40;41;42;42;43;43;44;45
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;5.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0
G^7;Eb^7;Gsus;Eb^7;Db^7;Gb^7;Abm7;Bb^;Gm7;Csus;D^;Csus;Ab^;Bb^;Ab^;Gsus;Eb^7;G^7;Gsus;Eb^;E7;Ebsus;D^7;F7;Bbm7;Abm7;Bb^;Gm7;Csus;Bb^7;Am7;Fm7;Bbsus;Bbsus;Dbsus;Dbsus;Bm7;Bm7;Ebm7;Ebm7;D^7;F7;Bbm7;Abm7;Bb^;Gm7;Csus;Bb^7;Am7;Fm7;Em7;Gsus;Eb^7
