1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;10;10;11;12;12;13;14;14;15;15;16;16;17;17;18;18;19;19;20;20;21;21;22;22;23;23;24;24;25;26;26;27;28;28;29;30;31;32;33;34;35;36
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
G^7;Bb7;Eb^7;F#7;B^7;D7;Gm7;C7;F^7;Ab7;Db^7;E7;A^7;C7;Fm7;Bb7;Eb^7;A%7;D7;Gm7;A%7;D7;G^7;Fm7;Bb7;Eb^7;Gb7;B^7;D7;G^7;Bb7;Eb^7;F#7;B^7;D7;Gm7;C7;F^7;Ab7;Db^7;E7;A^7;C7;Fm7;Bb7;Eb^7;A%7;D7;G^7;Cm7;F7;Dsus;Dsus;Dsus;Dsus;Dsus;Dsus;Dsus;Dsus
