1;2;3;4;5;6;7;8;9;10;10;11;12;12;13;14;14;15;16;17;18;19;20;20;21;22;23;24;25;26;27;28;29;30;30;31;32;33;34;35;36;36
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Fm;C7;Fm;F7;Bbm;F7;Bbm;Bbm;Db^7;Dm7;G7;C^7;C#m7;F#7;B^7;Cm7;F7;Bb^7;Bb^7;Bbm7;Eb7;Ab^7;G%7;C7;Fm;C7;Fm;F7;Bbm;F7;Bbm;Bbm;Db^7;Dm7;G7;C%7;F7;Bbm7;Eb7;Ab^7;G%7;C7
