1;1;2;3;3;4;4;5;6;6;7;7;8;8;9;9;10;11;11;12;12;13;14;14;15;16;17;18;19;20;20;21;21;22;22;23;24;24;25;25;26;27;27;28;28;29;30;30;31;32;32
1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0
F^7;F7;Bb^7;F^7;Gm7;Am7;Dm7;G7;Gm7;C7;F6;Dm7;Gm7;C7;F^7;F7;Bb^7;F^7;Gm7;Am7;Dm7;G7;Gm7;C7;F6;F7;Bb^7;E7;F^7;F^7;A7;Dm;Dm^7;Dm7;Dm6;G7;Gm7;C7;F^7;F7;Bb^7;F^7;Gm7;Am7;Dm7;G7;Gm7;C7;F6;Gm7;C7
