1;1;1;1;2;2;3;3;4;4;4;4;5;5;5;5;6;6;7;7;8;8;8;9;9;10;10;10;11;11;12;12;12;12;13;13;13;13;14;14;15;15;16;16;16;16;17;17;18;18;18
1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;1.0;2.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;4.0
Eb^7;Db7;C7;Gb7;F7;Bb7;F7;Bb7;Gm7;C7;Fm7;Bb7;Eb^;Db7;C7;Gb7;F7;Bb7;F7;Bb7;Eb7;Bbm7;Eb7;Ab6;Ao7;Eb6;Bb7;Eb7;Ab6;Ao7;Eb6;C7;Fm7;Bb7;Eb^7;Db7;C7;Gb7;F7;Bb7;F7;Bb7;Eb7;D7;Db7;C7;F7;Bb7;Eb6;Fm7;Bb7
