1;2;3;3;4;4;4;5;6;6;7;8;9;10;11;12;13;14;15;16;17;18;19;19;20;20;20;21;22;23;24;25;26;27;28;29;30;30;31;32;33;34;35;36;37;38;39;40;41;42;43;43;44;44;44;45;46;47;48;48;49;50;51;52;53;54;55;55
1.0;1.0;1.0;3.0;1.0;2.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;3.0;1.0;1.0;1.0;1.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
F6;F6;Gm7;C7;Bb7;B7;C7;F6;F6;A7;D7;D7;Gm7;C7;A%7;D7;Gm7;C7;F^7;C7;F6;F6;Gm7;C7;Bb7;B7;C7;F6;F6;Am7;D7;Gm7;C7;F6;D7;Gm;Gm;Csus;F6;F6;D7;D7;G7;C7;F6;F6;Eb7;C7;F6;F6;Gm7;C7;Bb7;B7;C7;F6;F6;Am7;D7;Bb^7;Bo7;F6;D7;Gm7;Csus;F6;Gm7;C7
