1;2;3;3;4;4;5;6;7;8;9;10;11;12;13;13;14;14;15;16;17;18;19;19;20;20;21;22;23;24;25;26;26;27;27;28;28;29;30;31;32;32
1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0
Gm7;C7;F^7;Bb7;Am7;D7;Gm7;C7;F^7;F^7;Bbm7;Eb7;Ab^7;Ab^7;C^7;Am7;Dm7;G7;Gm7;C7;Gm7;C7;F^7;Bb7;Am7;D7;Gm7;C7;A%7;D7;B%7;Bbm7;Eb7;Am7;Dm7;Abm7;Db7;Gm7;C7;F6;Am7;D7
