1;2;3;4;5;6;7;7;8;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;23;24;24;25;26;27;28;29;29;30;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0
Bb^;D7;G7;G7;C7;F7;Bb^;Dbo7;Cm7;F7;Bb^;D7;G7;Eo7;Dm7;A7;D^;F7;Bb^;D7;G7;G7;C7;F7;Bb^;Dbo7;Cm7;F7;Bb7;Bb7;Eb7;Ebm7;Bb^;Gm7;Cm7;F7;Bb^;Cm7;F7
