1;2;3;4;5;6;7;7;8;8;9;10;11;12;13;14;15;16;16;17;18;18;19;20;20;21;21;22;22;23;24;25;26;27;28;29;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
F6;E7;Eb7;D7;G7;C7;Am7;D7;Gm7;C7;F6;E7;Eb7;D7;G7;C7;F6;B%7;E7;Am;B%7;E7;Am;Dm7;G7;C^7;Am7;Dm7;G7;Gm7;C7;F6;E7;Eb7;D7;G7;C7;F6;Gm7;C7
