1;2;3;4;5;6;7;8;9;10;11;12;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;28;29;30;31;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0
E7;E7;F^7;F^7;E7;E7;Eb^7;Eb^7;D7;Eb7;E7;F^7;Eb^7;Dm7;G7;Gm7;Gb7;E7;E7;F^7;F^7;E7;E7;Eb^7;Eb^7;D7;Eb7;E7;F^7;Eb^7;Db7;Gm7;Dbm7;Gb7;F^7
