1;2;2;3;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;18;19;19;20;21;22;23;24;25;26;27;28;29;29;30;31;32;32
1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0
Am7;B%7;E7;Am7;E7;Am7;Gm7;C7;F^7;F^7;B%7;E7;Am7;Am7;F#%7;B7;B%7;E7;Am7;B%7;E7;Am7;E7;Am7;Gm7;C7;F^7;F^7;F#o7;C6;G#o7;Am;D7;Ab7;G7;C6;B%7;E7
